,0
0,Don
1,'t
2,use
3,unichr
4,();
5,it
6,produces
7,a
8,unicode
9,string
10,with
11,one
12,character
13,.
14,Don
15,'t
16,mix
17,Unicode
18,strings
19,and
20,byte
21,strings
22,(binary
23,data
24,"),"
25,as
26,this
27,'ll
28,trigger
29,implicit
30,encoding
31,or
32,decoding
33,.
34,Here
35,an
36,implicit
37,decode
38,is
39,triggered
40,and
41,fails
42,.
43,Your
44,codepoints
45,are
46,limited
47,to
48,values
49,0
50,"-255,"
51,so
52,a
53,simple
54,chr
55,()
56,will
57,do
58,:
