,0
0,You
1,could
2,always
3,memoize
4,the
5,expensive
6,()
7,function
8,so
9,that
10,calling
11,it
12,the
13,second
14,time
15,around
16,is
17,merely
18,a
19,lookup
20,for
21,the
22,computed
23,value
24,of
25,x
26,.
27,Here
28,'s
29,just
30,one
31,of
32,many
33,implementations
34,of
35,memoize
36,as
37,a
38,decorator
39,.
