,0
0,The
1,difference
2,is
3,very
4,platform
5,-specific.
6,clock
7,()
8,is
9,very
10,different
11,on
12,Windows
13,than
14,on
15,Linux
16,","
17,for
18,example
19,.
20,For
21,the
22,sort
23,of
24,examples
25,you
26,describe
27,","
28,you
29,probably
30,want
31,the
32,"""timeit"""
33,module
34,instead
35,.
