,0
0,I
1,think
2,you
3,need
4,to
5,include
6,gif
7,in
8,bulldozer
9,.spec
10,file
11,.
12,Here
13,:
14,source
15,.include_exts
16,=
17,py
18,","
19,png
20,","
21,...
22,","
23,gif
