,0
0,You
1,are
2,using
3,a
4,ProcessPoolExecutor
5,.
6,This
7,will
8,fork
9,new
10,processes
11,for
12,performing
13,work
14,.
15,These
16,processes
17,will
18,not
19,share
20,memory
21,","
22,each
23,instead
24,getting
25,a
26,copy
27,of
28,the
29,distances
30,matrix
31,.
32,Thus
33,any
34,changes
35,to
36,their
37,copy
38,will
39,certainly
40,not
41,be
42,reflected
43,in
44,the
45,original
46,process
47,.
48,Try
49,using
50,a
51,ThreadPoolExecutor
52,instead
53,.
54,NOTE
55,:
56,Globals
57,are
58,generally
59,viewed
60,with
61,distaste
62,...
63,pass
64,the
65,array
66,into
67,the
68,function
69,instead
70,.
