,0
0,I
1,got
2,2
3,lists
4,to
5,plot
6,a
7,time
8,series
9,graph
10,using
11,matplotlib
12,I
13,wrote
14,a
15,code
16,to
17,plot
18,a
19,graph
20,using
21,these
22,two
23,lists
24,","
25,which
26,is
27,as
28,follows
29,:
30,I
31,added
32,this
33,set
34,of
35,codes
36,to
37,plot
38,the
39,average
40,of
41,the
42,values
43,of
44,list
45,r1
46,i
47,.e:
48,but
49,the
50,code
51,started
52,throwing
53,an
54,error
55,saying
56,:
57,Is
58,there
59,any
60,direct
61,method
62,in
63,matplotlib
64,to
65,add
66,an
67,average
68,line
69,into
70,a
71,graph
72,??
73,Thanks
74,for
75,help
76,..
