,0
0,You
1,will
2,need
3,to
4,perform
5,a
6,query
7,","
8,and
9,depending
10,how
11,many
12,entities
13,returning
14,all
15,them
16,in
17,a
18,single
19,request
20,will
21,either
22,not
23,be
24,possible
25,or
26,practical
27,.
28,You
29,will
30,then
31,need
32,to
33,use
34,cursors
35,with
36,the
37,query
38,.
39,You
40,should
41,read
42,the
43,section
44,of
45,Queries
46,in
47,the
48,ndb
49,docs
50,-
51,they
52,are
53,clear
54,about
55,what
56,needs
57,to
58,be
59,done
60,-
61,https
62,://developers.google.com/appengine/docs/python/ndb/queries
63,A
64,simple
65,query
66,for
67,all
68,items
69,and
70,to
71,return
72,the
73,details
74,you
75,want
76,as
77,a
78,list
79,of
80,Json
81,records
82,you
83,would
84,do
85,the
86,following
87,","
88,using
89,the
90,map
91,method
92,of
93,a
94,query
95,","
96,which
97,calls
98,the
99,supplied
100,function
101,or
102,classmethod
103,.
104,It
105,doesn
106,'t
107,expect
108,a
109,method
110,of
111,the
112,entity
113,thats
114,why
115,I
116,don
117,'t
118,use
119,toJSON
120,directly
121,.
122,You
123,may
124,need
125,to
126,fiddle
127,with
128,your
129,toJSON
130,method
131,","
132,have
133,a
134,look
135,at
136,what
137,results
138,looks
139,like
140,when
141,you
142,run
143,it
144,.
145,results
146,may
147,also
148,need
149,to
150,explicitly
151,converted
152,to
153,json
154,","
155,so
156,you
157,may
158,want
159,to
160,defer
161,the
162,explicit
163,json
164,.encode
165,till
166,after
167,after
168,you
169,have
170,run
171,the
172,query
173,.
