,0
0,I
1,have
2,the
3,myapp
4,.py
5,and
6,app
7,.yaml
8,in
9,my
10,windows
11,C
12,:\myap
13,directory
14,.
15,The
16,docs
17,say
18,to
19,use
20,:
21,appcfg
22,.py
23,update
24,myapp
25,/
26,to
27,upload
28,the
29,app
30,.
31,I
32,'ve
33,downloaded
34,/installed
35,Python
36,and
37,the
38,Google
39,python
40,kit
41,.
42,Sorry
43,","
44,for
45,these
46,noobish
47,questions
48,","
49,but
50,:
51,Is
52,the
53,myapp
54,/
55,listed
56,above
57,refer
58,to
59,c
60,:\myapp
61,on
62,my
63,windows
64,machine
65,?
66,Or
67,is
68,it
69,the
70,name
71,of
72,my
73,app
74,on
75,the
76,google
77,side
78,?
79,How
80,/where
81,do
82,I
83,type
84,the
85,appcfg
86,.py
87,to
88,upload
89,my
90,directory
91,?
92,Are
93,there
94,any
95,security
96,issues
97,associated
98,with
99,using
100,my
101,gmail
102,account
103,and
104,email
105,address
106,?
107,I
108,'d
109,like
110,anybody
111,from
112,Second
113,Life
114,to
115,be
116,able
117,to
118,call
119,this
120,from
121,in
122,-world.
123,There
124,will
125,be
126,about
127,a
128,dozen
129,calls
130,a
131,week
132,.
133,Are
134,they
135,going
136,to
137,have
138,to
139,authenticate
140,with
141,my
142,email
143,/password
144,to
145,use
146,it
147,?
148,Thanks
149,for
150,any
151,help
152,you
153,can
154,provide
155,!
