,0
0,When
1,i
2,running
3,./manage.py
4,from
5,the
6,virtualenv
7,shows
8,this
9,error
10,(ENV)vijay@vijay-Ideapad-Z570:~/nightybuild/heroku-landing$
11,ls
12,landingpage
13,main
14,manage
15,.py
16,Procfile
17,Readme
18,.md
19,requirements
20,.txt
21,static
22,templates
23,(ENV)vijay@vijay-Ideapad-Z570:~/nightybuild/heroku-landing$
24,./manage.py
25,Traceback
26,(most
27,recent
28,call
29,last
30,):
31,File
32,"""./manage.py"","
33,line
34,8
35,","
36,in
37,from
38,django
39,.core.management
40,import execute_from_command_line
41,"ImportError: No module named django.core.management
  (ENV)"
42,vijay
43,@vijay-Ideapad-Z570:~/nightybuild/heroku-landing$
44,but
45,without
46,activating
47,virtualenv
48,./manage.py
49,gives
50,fine
51,.
52,here
53,is
54,pip
55,freeze
56,output
57,(ENV)vijay@vijay-Ideapad-Z570:~/nightybuild/heroku-landing$
58,pip
59,freeze
60,argparse
61,==1.2.1
62,distribute
63,==0.6.24
64,wsgiref
65,==0.1.2
66,(ENV)vijay@vijay-Ideapad-Z570:~/nightybuild/heroku-landing$
67,but
68,you
69,know
70,what
71,my
72,app
73,up
74,&
75,running
76,on
77,heroku
78,fine
79,..
80,I
81,just
82,cant
83,figure
84,out
85,why
86,it
87,`s
88,not
89,running
90,in
91,locally
92,..
93,?
