,0
0,I
1,am
2,trying
3,to
4,export
5,to
6,CSV
7,files
8,from
9,a
10,Jupyter
11,notebook
12,.
13,Even
14,when
15,I
16,test
17,examples
18,copy
19,-pasted
20,from
21,the
22,documentation
23,(see
24,below
25,"),"
26,I
27,get
28,a
29,"""'str'"
30,object
31,is
32,not
33,callable
34,""""
35,error
36,message
37,.
38,I
39,have
40,fiddled
41,endlessly
42,with
43,the
44,parameters
45,.
46,The
47,same
48,thing
49,happens
50,with
51,a
52,Pandas
53,dataframe
54,and
55,I
56,try
57,to
58,use
59,to_csv
60,.
61,Basically
62,:
63,yields
64,I
65,'m
66,new
67,to
68,coding
69,","
70,so
71,I
72,don
73,'t
74,really
75,know
76,how
77,to
78,troubleshoot
79,past
80,this
81,point
82,...can
83,anyone
84,help
85,?
