,0
0,Are
1,you
2,looking
3,to
4,get
5,two
6,strings
7,","
8,one
9,with
10,all
11,the
12,uppercase
13,letters
14,and
15,another
16,with
17,all
18,the
19,lowercase
20,letters
21,?
22,Below
23,is
24,a
25,function
26,that
27,will
28,return
29,two
30,strings
31,","
32,the
33,upper
34,then
35,the
36,lowercase
37,:
38,You
39,can
40,then
41,call
42,it
43,with
44,the
45,following
46,:
47,which
48,gives
49,you
50,two
51,variables
52,","
53,upper
54,and
55,lower
56,.
57,Use
58,them
59,as
60,necessary
61,.
