,0
0,The
1,plain
2,Python
3,stuff
4,is
5,exceptionally
6,unlikely
7,to
8,lead
9,to
10,seg
11,fault
12,.
13,What
14,sticks
15,out
16,here
17,is
18,Skype4Py
19,.
20,No
21,idea
22,what
23,that
24,is
25,or
26,where
27,it
28,comes
29,from
30,","
31,but
32,I
33,bet
34,it
35,'s
36,the
37,culprit
38,.
