,0
0,@Armin:
1,how
2,come
3,?
4,The
5,Python
6,documentation
7,said
8,the
9,minimum
10,size
11,for
12,that
13,array
14,of
15,short
16,integer
17,is
18,2
19,bytes
20,and
21,The
22,actual
23,representation
24,of
25,values
26,is
27,determined
28,by
29,the
30,machine
31,architecture
32,(strictly
33,speaking
34,","
35,by
36,the
37,C
38,implementation
39,).
40,The
41,actual
42,size
43,can
44,be
45,accessed
46,through
47,the
48,itemsize
49,attribute
50,.
51,@Arnav:
52,I
53,suggest
54,that
55,your
56,code
57,should
58,check
59,the
60,size
61,of
62,each
63,Type
64,code
65,and
66,choose
67,the
68,corresponding
69,2
70,-byte
71,type
72,that
73,is
74,specific
75,to
76,the
77,underlying
78,system
79,.
