,0
0,This
1,happens
2,because
3,you
4,put
5,a
6,slash
7,at
8,the
9,end
10,of
11,the
12,filename
13,.
14,The
15,trailing
16,slash
17,causes
18,the
19,OS
20,to
21,follow
22,the
23,link
24,","
25,so
26,that
27,the
28,result
29,is
30,the
31,target
32,directory
33,which
34,is
35,not
36,a
37,link
38,.
39,If
40,you
41,remove
42,the
43,slash
44,","
45,islink
46,will
47,return
48,True
49,.
50,The
51,same
52,thing
53,happens
54,in
55,Bash
56,as
57,well
58,:
