,0
0,1
1,)
2,Don
3,'t
4,use
5,globals
6,.
7,This
8,should
9,technically
10,work
11,","
12,but
13,it
14,'s
15,bad
16,practice
17,and
18,in
19,this
20,case
21,there
22,'s
23,no
24,downside
25,to
26,simply
27,adding
28,a
29,variable
30,to
31,your
32,class
33,.
34,NotNone
35,has
36,this
37,very
38,moment
39,posted
40,an
41,example
42,of
43,how
44,to
45,do
46,so
47,with
48,a
49,kivy
50,property
51,","
52,which
53,adds
54,some
55,other
56,behaviour
57,you
58,may
59,find
60,convenient
61,later
62,.
63,2
64,)
65,Your
66,move
67,function
68,isn
69,'t
70,compatible
71,with
72,an
73,eventloop
74,driven
75,gui
76,like
77,kivy
78,(or
79,many
80,other
81,gui
82,libraries
83,).
84,The
85,problem
86,is
87,that
88,the
89,while
90,function
91,is
92,a
93,blocking
94,call
95,-
96,all
97,of
98,kivy
99,'s
100,normal
101,tasks
102,can
103,'t
104,be
105,performed
106,until
107,the
108,move
109,function
110,terminates
111,.
112,Detecting
113,and
114,propagating
115,touch
116,is
117,one
118,of
119,these
120,things
121,","
122,so
123,on_touch_up
124,will
125,never
126,be
127,called
128,","
129,and
130,the
131,touched_down
132,variable
133,will
134,never
135,become
136,False
137,.
138,You
139,probably
140,instead
141,want
142,to
143,do
144,something
145,"like:
Using the clock like this inserts the movement into the normal kivy eventloop, so it's called every frame without blocking everything else.
It might also be more natural to have an update function that is always scheduled (and does other things too)"
146,","
147,and
148,use
149,a
150,self
151,.touched_down
152,attribute
153,as
154,above
155,to
156,optionally
157,perform
158,movement
159,during
160,that
161,function
162,.
