,0
0,I
1,wanted
2,to
3,ask
4,if
5,it
6,'s
7,possible
8,to
9,create
10,PDF
11,/XLS
12,documents
13,as
14,temporary
15,files
16,.
17,I
18,'m
19,doing
20,that
21,to
22,send
23,them
24,using
25,flask
26,afterwards
27,.
28,For
29,pdf
30,/xls
31,files
32,creation
33,I
34,use
35,reportlab
36,and
37,xlsxwriter
38,packages
39,respectively
40,.
41,When
42,I
43,save
44,document
45,using
46,their
47,methods
48,","
49,I
50,get
51,the
52,"""Python"
53,temporary
54,file
55,permission
56,denied
57,""""
58,error
59,.
60,When
61,I
62,try
63,to
64,close
65,using
66,the
67,tempfile
68,methods
69,","
70,files
71,become
72,corrupted
73,.
74,Is
75,there
76,any
77,way
78,to
79,overcome
80,this
81,?
82,Or
83,any
84,other
85,suitable
86,solution
87,?
88,EDIT
89,:
90,Some
91,code
92,snippets
93,:
94,Similar
95,story
96,with
97,pdf
98,files
99,.
