,0
0,Tweaking
1,PYTHONPATH
2,is
3,generally
4,not
5,a
6,very
7,good
8,idea
9,.
10,A
11,better
12,way
13,is
14,to
15,make
16,your
17,current
18,directory
19,behave
20,like
21,a
22,module
23,","
24,by
25,adding
26,a
27,file
28,named
29,__init__
30,".py,"
31,which
32,can
33,be
34,empty
35,.
36,Then
37,the
38,python
39,interpretter
40,allows
41,you
42,to
43,import files
44,from
45,that
46,directory
47,.
