,0
0,A
1,little
2,late
3,but
4,just
5,in
6,-case
7,someone
8,else
9,could
10,use
11,this
12,","
13,here
14,is
15,my
16,solution
17,.
18,This
19,example
20,will
21,dynamically
22,size
23,the
24,height
25,of
26,the
27,curses
28,textpad
29,widget
30,.
