,0
0,I
1,am
2,working
3,on
4,inserting
5,a
6,local
7,image
8,into
9,a
10,table
11,on
12,my
13,mysql
14,server
15,.
16,I
17,can
18,insert
19,data
20,but
21,when
22,I
23,download
24,it
25,","
26,it
27,isn
28,'t
29,a
30,valid
31,jpg
32,.
33,Here
34,is
35,a
36,sample
37,like
38,what
39,I
40,am
41,using
42,.
43,Am
44,I
45,doing
46,something
47,wrong
48,when
49,I
50,format
51,the
52,data
53,?
54,The
55,code
56,completes
57,as
58,expected
59,but
60,the
61,jpg
62,is
63,no
64,good
65,.
