,0
0,You
1,cannot
2,assume
3,that
4,only
5,view
6,code
7,will
8,call
9,StudentActionModel
10,.save()
11,-
12,it
13,could
14,be
15,called
16,by
17,a
18,management
19,command
20,or
21,just
22,any
23,script
24,-
25,which
26,is
27,why
28,neither
29,Model
30,.save()
31,norpost_save
32,()nor
33,any
34,of
35,thedjango
36,.db`
37,signals
38,get
39,the
40,request
41,.
42,To
43,make
44,a
45,long
46,story
47,short: you'll have to handle this in the views (or in a custom middleware)
48,","
49,not
50,at
51,the
52,orm
53,level
54,.
