,0
0,Option
1,"1: For sendmailR, it seems that you're having issues with the appending of port 25.  You should be able to specify the destination port via sendmail_options(smtpPort = 587)"
2,","
3,prior
4,to
5,using
6,the
7,sendmail
8,()
9,command
10,.
11,I
12,am
13,not
14,sure
15,that
16,this
17,will
18,resolve
19,your
20,other
21,issues
22,","
23,but
24,it
25,should
26,get
27,you
28,the
29,right
30,port
31,.
32,Option
33,"2: If you'd like to invoke a Python script, this one looks most relevant.  You may find it easiest to do token substitution, i.e. take a base script, put in strings that you'll simply find (i.e. the tokens)"
34,&
35,replace
36,(i.e.
37,substitution
38,with
39,your
40,desired
41,strings
42,"),"
43,and
44,then
45,execute
46,the
47,revised
48,script
49,.
50,For
51,instance
52,","
53,using
54,the
55,script
56,at
57,the
58,link
59,above
60,(saved
61,in
62,a
63,local
64,directory
65,as
66,"""sendmail_base.py""):"
67,and
68,so
69,on
70,","
71,replacing
72,the
73,header
74,","
75,recipient
76,","
77,etc
78,".,"
79,with
80,the
81,text
82,strings
83,you
84,'d
85,like
86,to
87,use
88,","
89,and
90,the
91,same
92,for
93,specification
94,of
95,the
96,attachment
97,file
98,name
99,.
100,Finally
101,","
102,you
103,can
104,save
105,the
106,output
107,to
108,a
109,new
110,Python
111,file
112,and
113,execute
114,it
115,:
116,Although
117,this
118,is
119,a
120,very
121,naive
122,approach
123,","
124,it
125,is
126,simple
127,and
128,debugging
129,of
130,the
131,script
132,involves
133,only
134,examination
135,of
136,whether
137,your
138,output
139,Python
140,program
141,is
142,working
143,and
144,whether
145,or
146,not
147,R
148,is
149,generating
150,the
151,right
152,output
153,Python
154,program
155,.
156,This
157,is
158,in
159,contrast
160,to
161,debugging
162,what
163,'s
164,going
165,on
166,with
167,R
168,passing
169,objects
170,to
171,and
172,from
173,various
174,packages
175,and
176,languages
177,.
