,0
0,I
1,'m
2,using
3,pyplot
4,to
5,display
6,a
7,line
8,graph
9,of
10,up
11,to
12,30
13,lines
14,.
15,I
16,would
17,like
18,to
19,add
20,a
21,way
22,to
23,quickly
24,show
25,and
26,hide
27,individual
28,lines
29,on
30,the
31,graph
32,.
33,Pyplot
34,does
35,have
36,a
37,menu
38,where
39,you
40,can
41,edit
42,line
43,properties
44,to
45,change
46,the
47,color
48,or
49,style
50,","
51,but
52,its
53,rather
54,clunky
55,when
56,you
57,want
58,to
59,hide
60,lines
61,to
62,isolate
63,the
64,one
65,you
66,'re
67,interested
68,in
69,.
70,Ideally
71,","
72,I
73,'d
74,like
75,to
76,use
77,checkboxes
78,on
79,the
80,legend
81,to
82,show
83,and
84,hide
85,lines
86,.
87,(Similar
88,to
89,showing
90,and
91,hiding
92,layers
93,in
94,image
95,editors
96,like
97,Paint
98,.Net)
99,I
100,'m
101,not
102,sure
103,if
104,this
105,is
106,possible
107,with
108,pyplot
109,","
110,so
111,I
112,am
113,open
114,to
115,other
116,modules
117,as
118,long
119,as
120,they
121,'re
122,somewhat
123,easy
124,to
125,distribute
126,.
