,0
0,Recently
1,",I'm"
2,working
3,on
4,a
5,gevent
6,demo
7,and
8,I
9,try
10,to
11,compare
12,the
13,efficiency
14,between
15,gevent
16,and
17,thread
18,.
19,Generally
20,speakingï¼Œthe
21,gevent
22,code
23,should
24,be
25,more
26,efficient
27,than
28,the
29,thread
30,code
31,.
32,But
33,when
34,I
35,use
36,time
37,command
38,to
39,profile
40,the
41,program
42,","
43,I
44,get
45,the
46,unusual
47,result
48,(my
49,command
50,is
51,time
52,python
53,FILENAME
54,.py
55,50
56,1000
57,",the"
58,last
59,two
60,parameters
61,means
62,pool
63,number
64,or
65,thread
66,number
67,",so"
68,I
69,change
70,the
71,two
72,number
73,in
74,the
75,table
76,below
77,).
78,The
79,result
80,shows
81,that
82,the
83,thread
84,is
85,more
86,efficient
87,than
88,the
89,gevent
90,code
91,",so"
92,I
93,want
94,to
95,know
96,why
97,this
98,happen
99,and
100,what
101,'s
102,wrong
103,with
104,my
105,program
106,?
107,Thanks
108,.
109,gevent
110,VS
111,thread
112,My
113,code
114,is
115,below
116,(The
117,main
118,idea
119,is
120,use
121,thread
122,or
123,gevent
124,to
125,send
126,multi
127,HTTP
128,request
129,):
130,******This
131,is
132,the
133,thread
134,version
135,code
136,******
137,******This
138,is
139,the
140,gevent
141,verison
142,code
143,******
