,0
0,It
1,looks
2,like
3,you
4,tried
5,to
6,search
7,for
8,'Lang'
9,key
10,through
11,all
12,dictionaries
13,in
14,your
15,PDF
16,file
17,.
18,To
19,check
20,the
21,language
22,information
23,from
24,a
25,PDF
26,file
27,","
28,you
29,need
30,to
31,check
32,'Lang'
33,entry
34,in
35,the
36,catalog
37,.
38,However
39,the
40,existance
41,of
42,this
43,entry
44,depends
45,on
46,PDF
47,creating
48,software
49,which
50,is
51,used
52,to
53,create
54,the
55,PDF
56,file
57,and
58,most
59,PDF
60,files
61,do
62,not
63,have
64,this
65,entry
66,.
67,I
68,do
69,not
70,understand
71,Python
72,code
73,but
74,I
75,belive
76,that
77,the
78,PDF
79,library
80,you
81,are
82,using
83,will
84,provide
85,you
86,the
87,access
88,to
89,the
90,trailer
91,(dictionary)
92,or
93,catalog
94,(root)
95,dictionray
96,.
97,If
98,you
99,have
100,an
101,access
102,to
103,the
104,trailer
105,dict
106,","
107,get
108,'Root'
109,value
110,from
111,the
112,dict
113,.
114,This
115,is
116,the
117,indirect
118,reference
119,to
120,Catalog
121,(Root)
122,dictionary
123,.
124,Then
125,resolve
126,this
127,reference
128,to
129,dict
130,to
131,get
132,the
133,catalog
134,dictionary
135,.
136,Taking
137,/Lang
138,value
139,from
140,this
141,catalog
142,dict
143,will
144,give
145,you
146,the
147,attribute
148,.
149,Try
150,","
151,the
152,following
153,Please
154,note
155,that
156,I
157,am
158,not
159,a
160,Python
161,programmer
162,and
163,the
164,code
165,snippet
166,above
167,is
168,my
169,first
170,Python
171,code
172,(I
173,am
174,not
175,sure
176,it
177,is
178,working
179,.
180,:-)
181,Please
182,refer
183,pypdf
184,reference
185,at
186,http
187,://sourcecodebrowser.com/python-pypdf/1.10/classpy_pdf_1_1pdf_1_1_pdf_file_reader.html#a92be75503c895367083a846b3060e632
