,0
0,These
1,are
2,the
3,original
4,"(x,y)"
5,data
6,"points:
Here we (linearly)"
7,interpolate
8,to
9,find
10,additional
11,points
12,.
13,You
14,can
15,increase
16,the
17,argument
18,to
19,path
20,.interpolated
21,to
22,find
23,more
24,interpolated
25,points
26,between
27,the
28,original
29,points
30,.
