,0
0,If
1,you
2,have
3,wget
4,installed
5,","
6,you
7,can
8,use
9,parallel_sync
10,.
11,pip
12,install
13,parallel_sync
14,Doc
15,:
16,https
17,://pythonhosted.org/parallel_sync/pages/examples.html
18,This
19,is
20,pretty
21,powerful
22,.
23,It
24,can
25,download
26,files
27,in
28,parallel
29,","
30,retry
31,upon
32,failure
33,","
34,and
35,it
36,can
37,even
38,download
39,files
40,on
41,a
42,remote
43,machine
44,.
