,0
0,I
1,have
2,installd
3,Python
4,2
5,.7.3
6,on
7,Linux
8,64
9,bit
10,machine
11,.
12,I
13,have
14,Oracle
15,11g
16,client
17,(64bit)
18,as
19,well
20,installed
21,.
22,And
23,I
24,set
25,ORACLE_HOME
26,","
27,PATH
28,","
29,LD_LIBRARY_PATH
30,","
31,and
32,installed
33,cx_oracle
34,5
35,.1.2
36,version
37,for
38,Python
39,2
40,.7
41,&
42,Oracle
43,11g
44,.
45,But
46,ldd
47,command
48,on
49,cx_oracle
50,is
51,unable
52,to
53,find
54,libclntsh
55,.so.11.1.
56,I
57,tried
58,creating
59,symlinks
60,to
61,libclntsh
62,.so.11.1
63,under
64,"/usr/lib64,"
65,updated
66,oracle
67,.conf
68,file
69,under
70,/etc/ld.so.conf.d/.
71,Tried
72,all
73,possible
74,solutions
75,that
76,have
77,been
78,discussed
79,on
80,this
81,issue
82,on
83,the
84,forums
85,","
86,but
87,no
88,luck
89,.
90,Please
91,let
92,me
93,know
94,what
95,am
96,missing
97,.
