,0
0,I
1,am
2,new
3,to
4,Django
5,","
6,I
7,am
8,tring
9,to
10,make
11,a
12,Blog
13,here
14,is
15,my
16,models
17,but
18,when
19,i
20,run
21,the
22,"command:
python manage.py migrate 
i get the
ValueError: invalid literal for int()"
23,with
24,base
25,10
26,:
27,'None'
28,I
29,tried
30,to
31,delete
32,the
33,old
34,migration
35,file
36,and
37,migrate
38,again
39,but
40,I
41,got
42,the
43,same
44,error
45,","
46,what
47,should
48,I
49,do
50,?
