,0
0,I
1,know
2,this
3,is
4,a
5,basic
6,question
7,","
8,but
9,I
10,'m
11,having
12,difficult
13,with
14,parsing
15,some
16,text
17,.
18,So
19,how
20,the
21,system
22,will
23,work
24,","
25,let
26,'s
27,take
28,the
29,following
30,example
31,:
32,I
33,should
34,therefore
35,get
36,:
37,The
38,problem
39,is
40,therefore
41,","
42,I
43,need
44,to
45,split
46,the
47,string
48,so
49,when
50,I
51,enter
52,","
53,for
54,example
55,:
56,Should
57,give
58,me
59,:
60,I
61,have
62,tried
63,the
64,following
65,:
66,But
67,this
68,does
69,not
70,work
71,and
72,will
73,not
74,even
75,recognise
76,that
77,I
78,am
79,entering
80,"""set"
81,title
82,""""
83,Any
84,ideas
85,?
