,0
0,As
1,of
2,2017
3,","
4,an
5,easy
6,method
7,to
8,achieve
9,this
10,is
11,the
12,"following:
Some of the advantages here are:
No external libraries required (nor Python for Windows extension)"
13,.
14,It
15,only
16,uses
17,ctypes
18,from
19,standard
20,library
21,.
22,Works
23,on
24,both
25,Python
26,2
27,and
28,Python
29,3
30,.
31,There
32,is
33,no
34,need
35,to
36,modify
37,the
38,file
39,resources
40,nor
41,creating
42,a
43,manifest
44,file
45,.
46,If
47,you
48,don
49,'t
50,add
51,code
52,below
53,if
54,/else
55,statement
56,","
57,the
58,code
59,won
60,'t
61,ever
62,be
63,executed
64,twice
65,.
66,You
67,can
68,easily
69,modify
70,it
71,to
72,have
73,a
74,special
75,behavior
76,if
77,the
78,user
79,reject
80,the
81,UAC
82,prompt
83,.
84,You
85,can
86,specify
87,arguments
88,modifying
89,the
90,fourth
91,parameter
92,.
93,You
94,can
95,specify
96,the
97,display
98,method
99,modifying
100,the
101,sixth
102,parameter
103,.
104,Documentation
105,for
106,the
107,underlying
108,ShellExecute
109,call
110,is
111,here
112,.
