,0
0,Valid
1,for
2,Python
3,3
4,.5:
5,example
6,:
7,the
8,output
9,will
10,be
11,http
12,://www.example.com/foo%20goo/bar.html
13,Font
14,:
15,https
16,://docs.python.org/3.5/library/urllib.parse.html?highlight=quote#urllib.parse.quote
