,0
0,I
1,would
2,use
3,pandas
4,or
5,numpy
6,if
7,you
8,don
9,'t
10,mind
11,the
12,dependency
13,.
14,With
15,a
16,pandas
17,.DataFrame
18,you
19,can
20,then
21,perform
22,isin
23,checks
24,on
25,its
26,columns
27,.
28,Otherwise
29,I
30,'d
31,recommend
32,using
33,sets
34,since
35,regex
36,should
37,be
38,much
39,slower
40,.
41,Something
42,like
43,this
44,:
