,0
0,config
1,.ini
2,.py
3,This
4,works
5,fine
6,when
7,I
8,tested
9,it
10,locally
11,","
12,but
13,I
14,pushed
15,it
16,to
17,Heroku
18,and
19,got
20,a
21,ConfigParser
22,.NoSectionError
23,when
24,I
25,check
26,the
27,Heroku
28,logs
29,.
30,Both
31,my
32,.py
33,file
34,and
35,config
36,.ini
37,file
38,are
39,in
40,the
41,same
42,directory
43,.
44,Googling
45,this
46,issue
47,shows
48,that
49,it
50,might
51,be
52,fixable
53,my
54,explicitly
55,stating
56,the
57,file
58,path
59,;
60,how
61,do
62,I
63,do
64,this
65,when
66,app
67,is
68,on
69,Heroku
70,?
71,Are
72,there
73,any
74,other
75,fixes
76,I
77,can
78,try
79,?
