,0
0,This
1,StackOverflow
2,link
3,might
4,be
5,of
6,use
7,:
8,Practicing
9,BDD
10,with
11,python
12,Here
13,'s
14,a
15,link
16,to
17,the
18,mentioned
19,doctest
20,.
