,0
0,To
1,convert
2,a
3,string
4,to
5,lower
6,case
7,in
8,Python
9,","
10,use
11,something
12,like
13,this
14,.
15,I
16,found
17,this
18,in
19,the
20,first
21,result
22,after
23,searching
24,for
25,"""python"
26,upper
27,to
28,lower
29,case
30,"""."
