,0
0,As
1,the
2,others
3,have
4,pointed
5,out
6,","
7,"""namemangling"""
8,occurs
9,.
10,But
11,what
12,the
13,hell
14,is
15,that
16,?
17,Let
18,'s
19,see
20,with
21,an
22,example
23,.
24,Create
25,an
26,instance
27,of
28,"A:
Access the first variable of A:
Access the second variable of A:
Notice the error A instance has no attribute '__var2'. However you can can access it fine with:
So simply put, whenever you have two doublescores (or more)"
29,infront
30,of
31,a
32,method
33,or
34,a
35,variable
36,","
37,Python
38,changes
39,the
40,name
41,of
42,that
43,method
44,or
45,variable
46,by
47,appending
48,an
49,underscore
50,and
51,the
52,classname
53,to
54,it
55,.
56,This
57,a
58,sort
59,of
60,trick
61,so
62,programmers
63,don
64,'t
65,screw
66,up
67,things
68,by
69,mistakenly
70,changing
71,values
72,.
