,0
0,In
1,the
2,Image
3,Object
4,section
5,of
6,the
7,GIMP
8,Python
9,Documentation
10,it
11,mentions
12,a
13,image
14,.base_type
15,member
16,that
17,sounds
18,like
19,what
20,you
21,want
22,.
