,0
0,I
1,have
2,a
3,main
4,object
5,with
6,a
7,Pyglet
8,window
9,as
10,an
11,attribute
12,.
13,Pylget
14,'s
15,window
16,class
17,has
18,a
19,method
20,called
21,push
22,handlers
23,","
24,which
25,lets
26,me
27,push
28,methods
29,to
30,the
31,event
32,stack
33,.
34,The
35,following
36,code
37,"works:
The above code will spawn a new window at the default size and attach the on_mouse_press()"
38,and
39,on_draw
40,event
41,handlers
42,to
43,it
44,.
45,That
46,works
47,well
48,and
49,good
50,-
51,however
52,","
53,trying
54,to
55,call
56,on
57,the
58,push_handlers
59,()
60,method
61,in
62,other
63,classes
64,doesn
65,'t
66,seem
67,to
68,work
69,.
70,The
71,above
72,code
73,spawns
74,a
75,new
76,window
77,","
78,but
79,it
80,doesn
81,'t
82,attach
83,the
84,menu
85,class
86,'s
87,handlers
88,.
89,Is
90,there
91,a
92,reason
93,for
94,this
95,","
96,or
97,a
98,workaround
99,I
100,can
101,use
102,?
103,Thanks
104,!
