,0
0,I
1,'m
2,trying
3,to
4,implement
5,convolutional
6,neural
7,network
8,in
9,Python
10,.
11,However
12,","
13,when
14,I
15,use
16,signal
17,.convolve
18,or
19,np
20,".convolve,"
21,it
22,can
23,not
24,do
25,convolution
26,on
27,X
28,","
29,Y
30,(X
31,is
32,3d
33,","
34,Y
35,is
36,2d
37,).
38,X
39,are
40,training
41,minibatches
42,.
43,Y
44,are
45,filters
46,.
47,I
48,don
49,'t
50,want
51,to
52,do
53,for
54,loop
55,for
56,every
57,training
58,vector
59,like
60,:
61,So
62,","
63,is
64,there
65,any
66,function
67,I
68,can
69,use
70,to
71,do
72,convolution
73,efficiently
74,?
