,0
0,After
1,your
2,Dialog
3,is
4,closed
5,","
6,and
7,the
8,popup
9,variable
10,referencing
11,it
12,goes
13,out
14,of
15,scope
16,","
17,Python
18,will
19,garbage
20,-collect
21,it
22,.
23,This
24,causes
25,the
26,entire
27,underlying
28,C
29,++
30,object
31,","
32,including
33,all
34,of
35,its
36,sub
37,-widgets
38,and
39,layouts
40,","
41,to
42,be
43,deleted
44,.
45,However
46,","
47,you
48,'re
49,keeping
50,a
51,reference
52,to
53,a
54,layout
55,used
56,by
57,the
58,dialog
59,","
60,and
61,hence
62,the
63,layout
64,will
65,have
66,been
67,deleted
68,by
69,the
70,second
71,time
72,you
73,try
74,to
75,open
76,the
77,dialog
78,.
79,I
80,find
81,it
82,odd
83,that
84,you
85,'re
86,doing
87,all
88,of
89,the
90,initialization
91,of
92,your
93,Dialog
94,class
95,outside
96,of
97,the
98,Dialog
99,class
100,.
101,Instead
102,","
103,I
104,would
105,recommend
106,moving
107,the
108,creation
109,of
110,popLayout
111,","
112,and
113,all
114,of
115,the
116,creation
117,and
118,setup
119,of
120,table
121,","
122,inside
123,your
124,Dialog
125,class
126,.
127,This
128,way
129,the
130,layout
131,gets
132,created
133,each
134,time
135,the
136,dialog
137,is
138,opened
139,.
140,You
141,'ll
142,need
143,to
144,add
145,gameResults
146,as
147,a
148,parameter
149,to
150,the
151,__init__
152,method
153,of
154,Dialog
155,","
156,and
157,you
158,can
159,also
160,remove
161,the
162,layout
163,parameter
164,you
165,have
166,there
167,at
168,the
169,moment
170,because
171,it
172,isn
173,'t
174,used
175,.
176,After
177,doing
178,this
179,","
180,your
181,Dialog
182,class
183,should
184,look
185,like
186,the
187,"following:
and your doStuff()"
188,method
189,should
190,look
191,like
192,the
193,following
194,:
195,I
196,made
197,these
198,changes
199,to
200,your
201,code
202,and
203,I
204,was
205,able
206,to
207,open
208,the
209,dialog
210,multiple
211,times
212,.
213,I
214,'ll
215,leave
216,it
217,up
218,to
219,you
220,to
221,move
222,your
223,main
224,window
225,set
226,-up
227,code
228,inside
229,your
230,Window
231,class
232,in
233,the
234,same
235,way
236,.
237,Finally
238,","
239,please
240,note
241,that
242,I
243,have
244,only
245,tested
246,this
247,using
248,PyQt
249,.
250,However
251,","
252,I
253,would
254,expect
255,that
256,my
257,changes
258,would
259,also
260,work
261,for
262,PySide
263,.
