,0
0,Use
1,tempfile
2,.mkstemp()
3,which
4,will
5,create
6,a
7,standard
8,temp
9,file
10,on
11,disk
12,which
13,will
14,persist
15,until
16,"removed:
EDIT
tempfile.TemporaryFile()"
17,will
18,be
19,destroyed
20,as
21,soon
22,as
23,it
24,'s
25,closed
26,","
27,which
28,is
29,why
30,your
31,code
32,above
33,is
34,failing
35,.
