,0
0,Use
1,a
2,generator
3,:
4,The
5,*
6,construct
7,unpacks
8,into
9,a
10,tuple
11,in
12,order
13,to
14,pass
15,the
16,arguments
17,","
18,so
19,there
20,'s
21,no
22,way
23,to
24,use
25,it
26,.
