,0
0,I
1,have
2,just
3,had
4,this
5,issue
6,.
7,It
8,arises
9,when
10,you
11,run
12,pytest
13,from
14,the
15,wrong
16,directory
17,","
18,e
19,.g.
20,wherever
21,you
22,happen
23,to
24,be
25,after
26,you
27,installed
28,it
29,.
30,To
31,solve
32,","
33,create
34,a
35,new
36,directory
37,and
38,cd
39,into
40,that
41,directory
42,create
43,the
44,file
45,test_sample
46,.py
47,in
48,your
49,directory
50,with
51,content
52,as
53,per
54,the
55,pytest
56,tutorial
57,now
58,run
59,the
60,command
61,pytest
62,and
63,you
64,will
65,see
66,the
67,result
68,that
69,is
70,shown
71,in
72,the
73,tutorial
74,.
75,I
76,'m
77,new
78,to
79,this
80,myself
81,but
82,I
83,believe
84,pytest
85,searches
86,the
87,directory
88,structure
89,from
90,where
91,it
92,is
93,run
94,looking
95,for
96,tests
97,.
98,Run
99,it
100,from
101,the
102,wrong
103,place
104,and
105,you
106,'ll
107,get
108,some
109,strange
110,results
111,if
112,it
113,sees
114,something
115,that
116,it
117,thinks
118,might
119,be
120,a
121,test
122,.
