,0
0,I
1,need
2,a
3,way
4,to
5,determine
6,the
7,space
8,remaining
9,on
10,a
11,disk
12,volume
13,using
14,python
15,on
16,linux
17,","
18,Windows
19,and
20,OS
21,X
22,.
23,I
24,'m
25,currently
26,parsing
27,the
28,output
29,of
30,the
31,various
32,system
33,calls
34,"(df,"
35,dir
36,)
37,to
38,accomplish
39,this
40,-
41,is
42,there
43,a
44,better
45,way
46,?
