,0
0,What
1,you
2,'re
3,trying
4,to
5,do
6,is
7,import an
8,external
9,module
10,","
11,which
12,is
13,not
14,supported
15,by
16,GAE
17,.
18,What
19,you
20,can
21,do
22,though
23,","
24,is
25,copy
26,web
27,.py
28,into
29,your
30,app
31,directory
32,","
33,and
34,then
35,use
36,it
37,.
38,See
39,"""How"
40,to
41,include
42,third
43,party
44,Python
45,libraries
46,in
47,Google
48,App
49,Engine
50,"""."
51,You
52,can
53,get
54,the
55,source
56,code
57,from
58,here
