,0
0,Well
1,","
2,the
3,reason
4,the
5,list
6,that
7,find_all
8,returns
9,is
10,empty
11,is
12,because
13,that
14,data
15,is
16,generated
17,with
18,a
19,separate
20,call
21,that
22,isn
23,'t
24,completed
25,by
26,just
27,sending
28,a
29,GET
30,request
31,to
32,that
33,URL
34,.
35,If
36,you
37,look
38,through
39,the
40,Network
41,tab
42,on
43,Chrome
44,/Firefox
45,and
46,filter
47,by
48,XHR
49,","
50,by
51,examining
52,the
53,requests
54,and
55,responses
56,of
57,each
58,network
59,action
60,","
61,you
62,can
63,find
64,what
65,you
66,URL
67,you
68,ought
69,to
70,be
71,sending
72,the
73,GET
74,request
75,too
76,.
77,In
78,this
79,case
80,","
81,it
82,'s
83,https
84,"://query2.finance.yahoo.com/v10/finance/quoteSummary/AAPL?formatted=true&crumb=8ldhetOu7RJ&lang=en-US&region=US&modules=defaultKeyStatistics%2CfinancialData%2CcalendarEvents&corsDomain=finance.yahoo.com,"
85,as
86,we
87,can
88,see
89,here
90,:
91,So
92,","
93,how
94,do
95,we
96,recreate
97,this
98,?
99,Simple
100,!
101,:
102,This
103,will
104,return
105,the
106,JSON
107,response
108,as
109,a
110,dict
111,.
112,From
113,there
114,","
115,navigate
116,through
117,the
118,dict
119,until
120,you
121,find
122,the
123,data
124,you
125,'re
126,after
127,:
