,0
0,The
1,answer
2,you
3,gave
4,me
5,is
6,great
7,and
8,extract
9,perfectly
10,the
11,pixel
12,information
13,(changing
14,uint8
15,to
16,uint16
17,).
18,However
19,","
20,the
21,values
22,I
23,obtain
24,are
25,higher
26,than
27,the
28,real
29,ones
30,.
31,There
32,is
33,an
34,offset
35,and
36,because
37,of
38,the
39,LOSSY
40,compression
41,in
42,JPEG2000
43,there
44,is
45,a
46,little
47,error
48,of
49,1
50,or
51,2
52,in
53,the
54,value
55,.
56,I
57,don
58,'t
59,like
60,to
61,use
62,external
63,calls
64,but
65,in
66,this
67,case
68,I
69,found
70,this
71,as
72,a
73,better
74,and
75,faster
76,"solution:
I downloaded Kakadu (free software for non commercial purposes)"
77,and
78,I
79,use
80,the
81,module
82,kdu_expand
83,.
84,os
85,.system('kdu_expand
86,-i
87,image
88,.jp2
89,-o
90,temp_image
91,.tif')
92,im=PIL
93,.Image.open('temp_image.tif')
94,pixels=array
95,"(im.getdata()).reshape((im.size[0],"
96,im
97,.size[1]))
98,I
99,convert
100,the
101,image
102,from
103,JPEG2000
104,to
105,TIF
106,but
107,it
108,is
109,quick
110,and
111,the
112,static
113,memory
114,is
115,not
116,usually
117,a
118,limitation
119,(nowadays)
120,in
121,a
122,computer
123,.
124,Then
125,","
126,the
127,PIL
128,library
129,perfectly
130,manages
131,to
132,extarct
133,the
134,data
135,.
136,"Note: I tried the conversion straight with PythonMagick but it gives me the same offset as before
Note 2: I found another interesting library in OpenCV but the result is incorrect
pixels_cv2=cv2.imread('image.jp2',0)"
137,Note3
138,:
139,The
140,images
141,I
142,used
143,are
144,satellite
145,images
146,codified
147,with
148,12
149,bites
150,.
151,Possibly
152,in
153,other
154,type
155,of
156,data
157,the
158,PythonMagick
159,behaves
160,better
161,.
