,0
0,This
1,is
2,probably
3,overkill
4,for
5,such
6,a
7,simple
8,task
9,","
10,but
11,if
12,you
13,plan
14,to
15,do
16,more
17,than
18,that
19,","
20,then
21,it
22,'s
23,saner
24,to
25,start
26,from
27,these
28,tools
29,"(mechanize,"
30,BeautifulSoup
31,)
32,because
33,they
34,are
35,much
36,easier
37,to
38,use
39,than
40,the
41,alternatives
42,(urllib
43,to
44,get
45,content
46,and
47,regexen
48,or
49,some
50,other
51,parser
52,to
53,parse
54,html
55,)
56,Links
57,:
58,BeautifulSoup
59,mechanize
