,0
0,I
1,have
2,a
3,data
4,in
5,a
6,column
7,in
8,a
9,csv
10,format
11,and
12,want
13,to
14,append
15,it
16,in
17,series
18,in
19,python
20,that
21,it
22,can
23,be
24,displayed
25,like
26,:
27,How
28,can
29,it
30,be
31,done
32,?
33,Should
34,I
35,do
36,it
37,via
38,read_csv
39,and
40,then
41,somehow
42,transform
43,it
44,to
45,series
46,or
47,it
48,is
49,a
50,another
51,way
52,?
53,Thanks
54,!
