,0
0,My
1,question
2,refers
3,to
4,the
5,following
6,code
7,:
8,Whenever
9,I
10,run
11,my
12,program
13,","
14,the
15,text
16,isn
17,'t
18,always
19,in
20,the
21,center
22,.
23,My
24,question
25,is
26,how
27,do
28,I
29,always
30,keep
31,it
32,in
33,the
34,center
35,.
