,0
0,I
1,ran
2,into
3,a
4,similar
5,problem
6,.
7,Here
8,is
9,the
10,code
11,I
12,used
13,to
14,get
15,past
16,the
17,issue
18,.
19,As
20,user966588
21,stated
22,","
23,the
24,directory
25,'s
26,timestamp
27,is
28,updating
29,as
30,the
31,directory
32,changes
33,.
34,In
35,the
36,post
37,I
38,linked
39,","
40,I
41,held
42,onto
43,any
44,directory
45,metadata
46,updates
47,until
48,after
49,my
50,directory
51,was
52,fully
53,-populated
54,in
55,order
56,for
57,the
58,timestamp
59,change
60,to
61,stay
62,.
