,0
0,I
1,have
2,a
3,textfile
4,that
5,I
6,want
7,to
8,put
9,into
10,lists
11,.
12,The
13,textfile
14,looks
15,like
16,this
17,:
18,I
19,have
20,tried
21,splitting
22,the
23,list
24,with
25,this
26,code
27,:
28,Output
29,:
30,But
31,it
32,does
33,not
34,give
35,me
36,the
37,output
38,i
39,want
40,It
41,splits
42,on
43,the
44,spaces
45,between
46,the
47,Title
48,.
49,How
50,can
51,I
52,split
53,it
54,into
55,a
56,list
57,without
58,breaking
59,up
60,the
61,title
62,?
63,Expected
64,output
65,:
