,0
0,I
1,'m
2,quite
3,new
4,to
5,Kivy
6,&
7,Python
8,so
9,please
10,excuse
11,the
12,poor
13,code
14,/explanation!
15,When
16,the
17,touch
18,down
19,event
20,is
21,activated
22,I
23,want
24,a
25,section
26,of
27,code
28,to
29,continuously
30,run
31,until
32,the
33,touch
34,up
35,event
36,is
37,activated
38,.
39,My
40,current
41,method
42,is
43,using
44,a
45,global
46,variable
47,which
48,is
49,manipulated
50,by
51,both
52,events
53,.
54,But
55,the
56,loop
57,doesn
58,'t
59,seem
60,to
61,register
62,the
63,change
64,in
65,the
66,global
67,variable
68,.
69,Is
70,there
71,anyway
72,to
73,make
74,this
75,method
76,work
77,.
78,Or
79,alternatively
80,another
81,method
82,which
83,would
84,be
85,more
86,suitable
87,?
88,Thanks
89,!
