,0
0,I
1,am
2,writing
3,a
4,web
5,service
6,using
7,Django
8,that
9,will
10,be
11,consumed
12,from
13,a
14,MS
15,SharePoint
16,workflow
17,.
18,In
19,the
20,SP
21,workflow
22,","
23,I
24,created
25,a
26,dictionary
27,with
28,2
29,items
30,"(id:1,"
31,text:'foo')
32,","
33,and
34,used
35,this
36,dictionary
37,as
38,the
39,request
40,content
41,.
42,However
43,","
44,instead
45,of
46,using
47,the
48,dictionary
49,to
50,format
51,a
52,traditional
53,POST
54,parameter
55,list
56,","
57,it
58,sends
59,it
60,as
61,a
62,JSON
63,object
64,in
65,the
66,body
67,of
68,the
69,POST
70,request
71,","
72,so
73,instead
74,of
75,the
76,"expected:
in the body of the request, there is this:
which of course, in turn, does not get parsed correctly by Python/Django (I am not sure who exactly does the parsing)"
77,.
78,How
79,can
80,I
81,either
82,get
83,it
84,to
85,parse
86,JSON
87,","
88,or
89,get
90,SharePoint
91,to
92,send
93,traditionally
94,encoded
95,POST
96,parameters
97,?
98,EDIT
99,I
100,saw
101,other
102,posts
103,that
104,explain
105,how
106,to
107,get
108,the
109,raw
110,body
111,and
112,parse
113,the
114,JSON
115,.
116,I
117,was
118,looking
119,for
120,a
121,solution
122,that
123,would
124,either
125,:
126,Make
127,SharePoint
128,send
129,normal
130,data
131,","
132,or
133,Get
134,Django
135,to
136,respect
137,the
138,Content
139,-type
140,header
141,that
142,states
143,the
144,data
145,is
146,JSON
