,0
0,The
1,main
2,problems
3,with
4,indentation
5,occur
6,when
7,you
8,mix
9,tabs
10,and
11,spaces
12,.
13,Obviously
14,this
15,doesn
16,'t
17,tell
18,you
19,which
20,you
21,should
22,choose
23,","
24,but
25,it
26,is
27,a
28,good
29,reason
30,to
31,to
32,recommend
33,one
34,","
35,even
36,if
37,you
38,pick
39,it
40,by
41,flipping
42,a
43,coin
44,.
45,However
46,","
47,IMHO
48,there
49,are
50,a
51,few
52,minor
53,reasons
54,to
55,favour
56,spaces
57,over
58,tabs
59,:
60,Different
61,tools
62,.
63,Sometimes
64,code
65,gets
66,displayed
67,outside
68,of
69,a
70,programmer
71,'s
72,editor
73,.
74,Eg
75,.
76,posted
77,to
78,a
79,newsgroup
80,or
81,forum
82,.
83,Spaces
84,generally
85,do
86,better
87,than
88,tabs
89,here
90,-
91,everywhere
92,spaces
93,would
94,get
95,mangled
96,","
97,tabs
98,do
99,as
100,well
101,","
102,but
103,not
104,vice
105,-versa.
106,Programmers
107,see
108,the
109,source
110,differently
111,.
112,This
113,is
114,deeply
115,subjective
116,-
117,its
118,either
119,the
120,main
121,benefit
122,of
123,tabs
124,","
125,or
126,a
127,reason
128,to
129,avoid
130,them
131,depending
132,on
133,which
134,side
135,you
136,'re
137,on
138,.
139,On
140,the
141,plus
142,side
143,","
144,developers
145,can
146,view
147,the
148,source
149,with
150,their
151,preferred
152,indentation
153,","
154,so
155,a
156,developer
157,preferring
158,2
159,-space
160,indent
161,can
162,work
163,with
164,an
165,8
166,-space
167,developer
168,on
169,the
170,same
171,source
172,and
173,still
174,see
175,it
176,as
177,they
178,like
179,.
180,The
181,downside
182,is
183,that
184,there
185,are
186,repercussions
187,to
188,this
189,-
190,some
191,people
192,like
193,8
194,-space
195,because
196,it
197,gives
198,very
199,visible
200,feedback
201,that
202,they
203,'re
204,too
205,deeply
206,nested
207,-
208,they
209,may
210,see
211,code
212,checked
213,in
214,by
215,the
216,2
217,-indenter
218,constantly
219,wrapping
220,in
221,their
222,editor
223,.
224,Having
225,every
226,developer
227,see
228,the
229,code
230,the
231,same
232,way
233,leads
234,to
235,more
236,consistency
237,wrt
238,line
239,lengths
240,","
241,and
242,other
243,matters
244,too
245,.
246,Continued
247,line
248,indentation
249,.
250,Sometimes
251,you
252,want
253,to
254,indent
255,a
256,line
257,to
258,indicate
259,it
260,is
261,carried
262,from
263,the
264,previous
265,one
266,.
267,eg
268,.
269,If
270,using
271,tabs
272,","
273,theres
274,no
275,way
276,to
277,align
278,this
279,for
280,people
281,using
282,different
283,tabstops
284,in
285,their
286,editor
287,without
288,mixing
289,spaces
290,and
291,tabs
292,.
293,This
294,effectively
295,kills
296,the
297,above
298,benefit
299,.
300,Obviously
301,though
302,","
303,this
304,is
305,a
306,deeply
307,religious
308,issue
309,","
310,which
311,programming
312,is
313,plagued
314,with
315,.
316,The
317,most
318,important
319,issue
320,is
321,that
322,we
323,should
324,choose
325,one
326,-
327,even
328,if
329,thats
330,not
331,the
332,one
333,you
334,favour
335,.
336,Sometimes
337,I
338,think
339,that
340,the
341,biggest
342,advantage
343,of
344,significant
345,indentation
346,is
347,that
348,at
349,least
350,we
351,'re
352,spared
353,brace
354,placement
355,flamewars
356,.
357,Also
358,worth
359,reading
360,is
361,this
362,article
363,by
364,Jamie
365,Zawinski
366,on
367,the
368,issue
369,.
