,0
0,I
1,am
2,trying
3,to
4,use
5,PdfFileMerger
6,()
7,in
8,PyPDF2
9,to
10,merge
11,pdf
12,files
13,(see
14,code
15,).
16,However
17,","
18,my
19,merge
20,commands
21,are
22,subject
23,to
24,certain
25,conditions
26,and
27,it
28,could
29,turn
30,out
31,that
32,no
33,merged
34,pdf
35,file
36,is
37,generated
38,.
39,I
40,would
41,like
42,to
43,know
44,how
45,to
46,determine
47,the
48,page
49,count
50,after
51,performing
52,merges
53,using
54,PdfFileMerger
55,().
56,If
57,nothing
58,else
59,","
60,I
61,would
62,like
63,to
64,know
65,if
66,the
67,number
68,of
69,pages
70,is
71,non
72,-zero.
73,Maintaining
74,a
75,counter
76,to
77,do
78,this
79,would
80,be
81,cumbersome
82,because
83,I
84,am
85,performing
86,the
87,merges
88,across
89,several
90,functions
91,and
92,would
93,prefer
94,a
95,more
96,elegant
97,solution
98,.
