,0
0,Activate
1,the
2,Install
3,Project
4,option
5,for
6,your
7,Read
8,the
9,Docs
10,project
11,.
12,If
13,the
14,option
15,is
16,activated
17,","
18,Read
19,the
20,Docs
21,will
22,try
23,to
24,execute
25,setup
26,.py
27,install
28,on
29,your
30,package
31,(see:
32,RtD
33,docs
34,).
35,In
36,setup
37,".py,"
38,you
39,can
40,install
41,packages
42,as
43,specified
44,in
45,your
46,requirements
47,file
48,.
49,Have
50,a
51,look
52,at
53,the
54,source
55,code
56,of
57,the
58,Flask
59,-MongoRest
60,project
61,for
62,an
63,example
64,.
65,Add
66,sphinx
67,-autodoc-annotation
68,as
69,the
70,only
71,requirement
72,to
73,your
74,requirements
75,.txt
76,file
77,.
