,0
0,I
1,'d
2,like
3,to
4,search
5,for
6,a
7,given
8,MAC
9,address
10,on
11,my
12,network
13,","
14,all
15,from
16,within
17,a
18,Python
19,script
20,.
21,I
22,already
23,have
24,a
25,map
26,of
27,all
28,the
29,active
30,IP
31,addresses
32,in
33,the
34,network
35,but
36,I
37,cannot
38,figure
39,out
40,how
41,to
42,glean
43,the
44,MAC
45,address
46,.
47,Any
48,ideas
49,?
