,0
0,Your
1,issue
2,lies
3,in
4,your
5,post_save
6,hook
7,on
8,Product
9,.
10,When
11,you
12,save
13,a
14,Product
15,in
16,your
17,ProductAdmin
18,","
19,save_model
20,()
21,is
22,called
23,and
24,then
25,save_related
26,().
27,This
28,in
29,turn
30,calls
31,save_formset
32,with
33,a
34,formset
35,for
36,ProductMetricals
37,that
38,contains
39,a
40,key
41,to
42,a
43,ProductMetricals
44,that
45,is
46,now
47,deleted
48,.
49,It
50,is
51,now
52,invalid
53,(since
54,you
55,deleted
56,it
57,with
58,your
59,save
60,on
61,Product
62,).
63,I
64,ran
65,into
66,a
67,similar
68,issue
69,with
70,deleting
71,on
72,an
73,inline
74,that
75,had
76,a
77,relationship
78,with
79,another
80,inline
81,in
82,the
83,admin
84,view
85,.
86,I
87,ended
88,up
89,setting
90,on_delete=models
91,.SET_NULL
92,for
93,my
94,foreign
95,key
96,relationship
97,since
98,by
99,default
100,Django
101,cascade
102,deletes
103,.
104,Another
105,option
106,would
107,be
108,to
109,manually
110,override
111,the
112,formset
113,.
114,It
115,looks
116,similar
117,to
118,what
119,was
120,discussed
121,in
122,bug
123,#11830
