,0
0,How
1,do
2,I
3,find
4,the
5,program
6,associated
7,with
8,a
9,given
10,file
11,type
12,using
13,Python
14,under
15,Windows
16,?
17,For
18,example
19,","
20,given
21,http
22,I
23,'d
24,like
25,python
26,to
27,determine
28,the
29,default
30,browser
31,.
32,I
33,can
34,do
35,this
36,from
37,a
38,cmd
39,prompt
40,by
41,running
42,'ftype
43,http
44,'.
45,Windows
46,gives
47,me
48,the
49,full
50,path
51,to
52,the
53,browser
54,.
55,I
56,'ve
57,tried
58,:
59,which
60,results
61,in
62,:
63,WindowsError
64,:
65,[Error
66,2
67,]
68,The
69,system
70,cannot
71,find
72,the
73,file
74,specified
75,which
76,launches
77,a
78,cmd
79,window
80,","
81,but
82,doesn
83,'t
84,do
85,anything
86,else
