,0
0,Is
1,there
2,a
3,way
4,to
5,generate
6,sitemaps
7,on
8,the
9,fly
10,and
11,regularly
12,submit
13,them
14,to
15,Google
16,using
17,Pyramid
18,?
19,I
20,'ve
21,seen
22,2
23,code
24,snippets
25,(here
26,and
27,here
28,)
29,for
30,doing
31,this
32,in
33,Flask
34,","
35,but
36,they
37,don
38,'t
39,seem
40,applicable
41,to
42,Pyramid
43,.
44,Specifically
45,","
46,when
47,I
48,include
49,config
50,".add_route('sitemap',"
51,'/sitemap.xml')
52,in
53,__init__
54,.py
55,and
56,then
57,the
58,following
59,view
60,:
61,I
62,get
63,an
64,error
65,:
66,Changing
67,the
68,view
69,to
70,:
71,Gets
72,past
73,the
74,KeyError
75,from
76,before
77,","
78,but
79,gives
80,me
81,a
82,404
83,when
84,I
85,try
86,navigating
87,to
88,mysite
89,.com/static/sitemap.xml.
90,What
91,'s
92,going
93,on
94,?
95,EDIT
96,:
97,This
98,is
99,my
100,sitemap
101,.jinja2
102,file
103,.
