,0
0,You
1,need
2,to
3,create
4,an
5,instance
6,of
7,the
8,model
9,class
10,(Publisher
11,in
12,this
13,case
14,"),"
15,instantiate
16,it
17,with
18,the
19,appropriate
20,values
21,(name
22,and
23,address
24,)
25,and
26,then
27,call
28,save
29,"(),"
30,which
31,composes
32,the
33,appropriates
34,SQL
35,INSERT
36,statement
37,under
38,the
39,hood
40,.
41,I
42,recommend
43,you
44,read
45,the
46,model
47,docs
48,.
