,0
0,I
1,wanted
2,to
3,run
4,a
5,python
6,script
7,with
8,sbatch
9,","
10,however
11,","
12,it
13,seems
14,that
15,the
16,only
17,way
18,to
19,run
20,a
21,python
22,script
23,with
24,sbatch
25,is
26,to
27,have
28,a
29,bash
30,script
31,that
32,then
33,run
34,the
35,python
36,script
37,.
38,As
39,in
40,having
41,batch_main
42,.sh:
43,then
44,"running:
The issue with this is that I'd wish to have a separate config file for the arguments (since its usually not a single number or argument)"
45,and
46,also
47,be
48,able
49,to
50,use
51,the
52,array
53,option
54,.
55,Also
56,","
57,I
58,usually
59,run
60,multiple
61,different
62,sbatch
63,jobs
64,simultaneously
65,(with
66,different
67,configurations
68,"),"
69,thus
70,it
71,would
72,be
73,nice
74,if
75,changing
76,the
77,configuration
78,file
79,does
80,not
81,make
82,the
83,different
84,sbatch
85,runs
86,get
87,in
88,the
89,way
90,with
91,one
92,another
93,(since
94,if
95,the
96,job
97,gets
98,queued
99,and
100,then
101,the
102,config
103,file
104,changes
105,later
106,","
107,it
108,will
109,run
110,the
111,most
112,recent
113,config
114,file
115,rather
116,than
117,the
118,copy
119,of
120,the
121,config
122,when
123,I
124,ran
125,sbatch
126,).
127,To
128,get
129,around
130,this
131,issue
132,I
133,discovered
134,that
135,when
136,I
137,run
138,a
139,sbatch
140,script
141,","
142,SLURM
143,actually
144,copies
145,the
146,submission
147,script
148,to
149,its
150,internal
151,database
152,(I
153,disovered
154,it
155,after
156,asking: Changing the bash script sent to sbatch in slurm during run a bad idea?)
157,.
158,Therefore
159,","
160,I
161,actually
162,decided
163,to
164,hard
165,code
166,the
167,configuration
168,into
169,the
170,bash
171,submission
172,script
173,(making
174,the
175,submission
176,script
177,the
178,config
179,file
180,essentially
181,).
182,That
183,way
184,I
185,just
186,edit
187,the
188,submission
189,script
190,and
191,then
192,run
193,the
194,file
195,.
196,However
197,","
198,I
199,'d
200,like
201,to
202,stop
203,this
204,since
205,this
206,makes
207,me
208,write
209,in
210,bash
211,which
212,I
213,want
214,to
215,avoid
216,at
217,all
218,cost
219,.
220,Ideally
221,","
222,I
223,'d
224,like
225,to
226,run
227,a
228,sbatch
229,that
230,directly
231,runs
232,python
233,.
234,Since
235,this
236,might
237,not
238,be
239,possible
240,","
241,I
242,wanted
243,to
244,know
245,what
246,other
247,options
248,did
249,exist
250,to
251,solve
252,this
253,issue
254,.
255,For
256,example
257,","
258,is
259,it
260,possible
261,to
262,have
263,slurm
264,copy
265,a
266,different
267,file
268,(like
269,a
270,python
271,config
272,file
273,)
274,to
275,its
276,internal
277,database
278,so
279,that
280,when
281,it
282,queues
283,the
284,job
285,it
286,runs
287,the
288,job
289,that
290,I
291,exactly
292,want
293,to
294,run
295,?
296,(notice
297,that
298,running
299,a
300,sbatch
301,job
302,and
303,then
304,changing
305,the
306,config
307,file
308,is
309,not
310,the
311,way
312,to
313,do
314,this
315,","
316,since
317,this
318,might
319,cause
320,issue
321,when
322,one
323,changes
324,the
325,config
326,file
327,","
328,slrum
329,will
330,read
331,the
332,most
333,recent
334,copy
335,of
336,the
337,config
338,rather
339,than
340,the
341,copy
342,of
343,the
344,config
345,when
346,the
347,job
348,was
349,ran
350,).
351,Or
352,what
353,other
354,options
355,do
356,I
357,have
358,?
359,Am
360,I
361,really
362,stuck
363,with
364,writing
365,bash
366,or
367,can
368,I
369,do
370,something
371,else
372,to
373,deal
374,with
375,configurations
376,in
377,python
378,rather
379,than
380,some
381,other
382,weird
383,hack
384,?
385,In
386,general
387,I
388,also
389,wanted
390,to
391,know
392,what
393,people
394,did
395,for
396,this
397,in
398,the
399,real
400,world
401,or
402,what
403,a
404,good
405,practice
406,/standard
407,was
408,for
409,this
410,.
