,0
0,In
1,python
2,I
3,have
4,2
5,three
6,dimensional
7,"arrays: 
T with size (n,n,n)"
8,U
9,with
10,size
11,"(k,n,n)"
12,T
13,and
14,U
15,can
16,be
17,seen
18,as
19,many
20,2
21,-D
22,arrays
23,one
24,next
25,to
26,the
27,other
28,.
29,I
30,need
31,to
32,multiply
33,all
34,those
35,matrices
36,","
37,ie
38,I
39,have
40,to
41,perform
42,the
43,following
44,operation
45,:
46,As
47,n
48,might
49,be
50,very
51,big
52,I
53,am
54,wondering
55,if
56,this
57,operation
58,could
59,be
60,in
61,some
62,way
63,speed
64,up
65,with
66,numpy
67,.
